dest;id
PHX;34701
JAX;34702
JAX;34703
JAX;34704
FLL;34705
MDW;34706
LAX;34707
SMF;34708
SAV;34709
SAV;34710
SAV;34711
PHX;34712
IAH;34713
IAH;34714
MHT;34715
BWI;34716
EWR;34717
EWR;34718
AUS;34719
BTV;34720
BTV;34721
TPA;34722
XNA;34723
SRQ;34724
SRQ;34725
LAS;34726
SLC;34727
LAS;34728
SLC;34729
CLT;34730
CLT;34731
GSO;34732
CLT;34733
LAS;34734
SAN;34735
LAS;34736
SAN;34737
IAH;34738
BHM;34739
BHM;34740
MEM;34741
CLT;34742
CLT;34743
MEM;34744
MEM;34745
CLT;34746
DTW;34747
MDW;34748
BUR;34749
LAS;34750
BWI;34751
IAH;34752
IAH;34753
IAH;34754
CLT;34755
CLT;34756
CLT;34757
ISP;34758
DAL;34759
DAL;34760
DAL;34761
MEM;34762
MEM;34763
MEM;34764
CLT;34765
SAN;34766
SJC;34767
PHX;34768
MEM;34769
CLT;34770
CLT;34771
IND;34772
LAS;34773
SDF;34774
BHM;34775
PDX;34776
MDW;34777
XNA;34778
IAH;34779
XNA;34780
IAH;34781
SDF;34782
SDF;34783
MCO;34784
MKE;34785
MKE;34786
CLT;34787
CLT;34788
LAX;34789
SJC;34790
HOU;34791
IAH;34792
IAH;34793
IAH;34794
CLT;34795
ABE;34796
CLT;34797
EWR;34798
TPA;34799
IAH;34800
IAH;34801
IAH;34802
CLT;34803
IAH;34804
MCO;34805
CVG;34806
TUS;34807
OAK;34808
IAH;34809
IAH;34810
IAH;34811
CLT;34812
CLT;34813
CLT;34814
PVD;34815
PBI;34816
PBI;34817
PBI;34818
CLT;34819
CLT;34820
CLT;34821
FLL;34822
HOU;34823
LAS;34824
IAH;34825
CLT;34826
SMF;34827
ILM;34828
CLT;34829
MSY;34830
SAN;34831
HOU;34832
PHX;34833
BHM;34834
BHM;34835
MDW;34836
LAS;34837
SEA;34838
BHM;34839
BHM;34840
CLT;34841
PHL;34842
IAH;34843
IAH;34844
IAH;34845
BHM;34846
MSN;34847
MSN;34848
MCO;34849
MCO;34850
CLE;34851
CLE;34852
AUS;34853
AUS;34854
AUS;34855
MKE;34856
MKE;34857
PHL;34858
ABE;34859
ABE;34860
CLT;34861
GSO;34862
CLT;34863
TPA;34864
MCI;34865
MCI;34866
MSN;34867
MSN;34868
PHX;34869
EWR;34870
EWR;34871
MDT;34872
MCO;34873
IAH;34874
BHM;34875
IAH;34876
BHM;34877
STL;34878
CLT;34879
STL;34880
MSN;34881
MSN;34882
MSN;34883
MHT;34884
ABE;34885
MKE;34886
MKE;34887
PVD;34888
BWI;34889
CLE;34890
IAH;34891
BNA;34892
BWI;34893
IAH;34894
IAH;34895
IAH;34896
GSO;34897
CLT;34898
GSO;34899
CLT;34900
MDW;34901
MDW;34902
CLE;34903
GSP;34904
CLE;34905
GSP;34906
BNA;34907
CLT;34908
GSO;34909
CLT;34910
CLT;34911
PHX;34912
ABQ;34913
BUR;34914
OKC;34915
CLT;34916
RDU;34917
ONT;34918
LFT;34919
LFT;34920
IAH;34921
SAV;34922
CLT;34923
SRQ;34924
SAV;34925
MKE;34926
MKE;34927
PHX;34928
SAN;34929
CLT;34930
LAS;34931
IAH;34932
IAH;34933
IAH;34934
SFO;34935
MDW;34936
BNA;34937
BNA;34938
BNA;34939
CLT;34940
MDW;34941
CLE;34942
RDU;34943
BWI;34944
MCO;34945
RDU;34946
CLT;34947
CLT;34948
GRR;34949
GRR;34950
PHX;34951
IAH;34952
IAH;34953
BHM;34954
BHM;34955
BHM;34956
MHT;34957
CLT;34958
GRR;34959
GRR;34960
STL;34961
DTW;34962
IAH;34963
IAH;34964
IAH;34965
CLT;34966
CLT;34967
CLT;34968
MKE;34969
MKE;34970
MKE;34971
MCO;34972
GRR;34973
IAH;34974
GRR;34975
IAH;34976
IAD;34977
IAD;34978
IAD;34979
GRR;34980
GRR;34981
GRR;34982
ISP;34983
MCI;34984
CLE;34985
MCI;34986
CLE;34987
MCI;34988
MEM;34989
MEM;34990
MKE;34991
MKE;34992
EWR;34993
EWR;34994
CLT;34995
GRR;34996
GRR;34997
SAT;34998
DEN;34999
SAV;35000
CLT;35001
MKE;35002
MKE;35003
DEN;35004
IAH;35005
IAH;35006
IAH;35007
EWR;35008
EWR;35009
IAH;35010
IAH;35011
CLT;35012
CLT;35013
CLT;35014
ILM;35015
CLT;35016
BWI;35017
LAS;35018
IAH;35019
IAH;35020
CLT;35021
BHM;35022
BHM;35023
CLT;35024
MCO;35025
IAH;35026
LRD;35027
IAH;35028
LRD;35029
CLT;35030
SRQ;35031
CLT;35032
CLT;35033
CLE;35034
PDX;35035
BOI;35036
LAS;35037
MKE;35038
CLE;35039
CLE;35040
IAH;35041
CLT;35042
CLT;35043
ILM;35044
CLT;35045
TUL;35046
STL;35047
PHX;35048
CLE;35049
ATL;35050
ATL;35051
ATL;35052
CLT;35053
PHX;35054
ABE;35055
ABE;35056
RIC;35057
CLT;35058
RIC;35059
CLT;35060
RIC;35061
CLT;35062
SFO;35063
AUS;35064
AUS;35065
AUS;35066
DEN;35067
AMA;35068
LAS;35069
PHX;35070
EWR;35071
EWR;35072
EWR;35073
IAD;35074
CLT;35075
IAD;35076
CLT;35077
IAD;35078
MDW;35079
PVD;35080
RIC;35081
RIC;35082
CLT;35083
GSO;35084
CLT;35085
GSO;35086
BWI;35087
CLT;35088
CLT;35089
CLT;35090
ORF;35091
BWI;35092
SJC;35093
MDW;35094
RNO;35095
EWR;35096
CLT;35097
CLT;35098
CLT;35099
SJC;35100
IAH;35101
IAH;35102
MDT;35103
CLT;35104
MDT;35105
OAK;35106
MAF;35107
MAF;35108
SAT;35109
SAT;35110
SAT;35111
LAS;35112
SAT;35113
IAH;35114
IAH;35115
IAH;35116
CLT;35117
GSO;35118
CLT;35119
CLT;35120
CRP;35121
CRP;35122
CRP;35123
IAD;35124
CLT;35125
PHX;35126
LAX;35127
BTR;35128
BTR;35129
CLT;35130
MDW;35131
SAN;35132
IAH;35133
IAH;35134
AUS;35135
CLT;35136
AUS;35137
CLT;35138
AUS;35139
CLT;35140
IND;35141
DCA;35142
RIC;35143
LAS;35144
EWR;35145
EWR;35146
BNA;35147
SJC;35148
RDU;35149
PHL;35150
DEN;35151
CLE;35152
CLT;35153
IAH;35154
CLT;35155
IAH;35156
CLT;35157
SAT;35158
SMF;35159
DAL;35160
LAX;35161
SEA;35162
CLT;35163
CLT;35164
CLT;35165
CLT;35166
SFO;35167
MCI;35168
MCI;35169
CLT;35170
SDF;35171
CLT;35172
SDF;35173
CLT;35174
BNA;35175
BNA;35176
MHT;35177
RDU;35178
BWI;35179
LAS;35180
GSO;35181
CLT;35182
CLT;35183
MKE;35184
MKE;35185
OAK;35186
BOI;35187
IAH;35188
IAH;35189
MEM;35190
CLT;35191
MEM;35192
MEM;35193
CLT;35194
BNA;35195
BNA;35196
OMA;35197
CLT;35198
ABE;35199
MKE;35200
MKE;35201
SMF;35202
TUS;35203
TUS;35204
TUS;35205
CLT;35206
CLT;35207
SMF;35208
TUL;35209
CLT;35210
CLT;35211
STL;35212
PHX;35213
GSP;35214
GSP;35215
SYR;35216
OMA;35217
OMA;35218
LAX;35219
TUL;35220
ILM;35221
EWR;35222
FAY;35223
MKE;35224
MKE;35225
BNA;35226
IAH;35227
IAH;35228
SDF;35229
OMA;35230
OMA;35231
HOU;35232
FLL;35233
TUL;35234
ORF;35235
CLT;35236
ORF;35237
CLT;35238
ORF;35239
CLT;35240
MKE;35241
MKE;35242
DEN;35243
LAX;35244
RIC;35245
RIC;35246
RIC;35247
SAT;35248
CLT;35249
SAT;35250
SAT;35251
CLT;35252
DAL;35253
HOU;35254
BUF;35255
IND;35256
IND;35257
OAK;35258
PHX;35259
BNA;35260
MKE;35261
MKE;35262
HOU;35263
LIT;35264
DAL;35265
PVD;35266
EWR;35267
IAD;35268
IND;35269
LAS;35270
RNO;35271
IAH;35272
IAH;35273
IAH;35274
MEM;35275
CLT;35276
MEM;35277
CLT;35278
MEM;35279
TPA;35280
BDL;35281
IAH;35282
IAH;35283
CLT;35284
CLT;35285
PDX;35286
EWR;35287
EWR;35288
MCI;35289
MCI;35290
OAK;35291
DEN;35292
CLE;35293
CLE;35294
ALB;35295
ALB;35296
ALB;35297
HOU;35298
DEN;35299
LIT;35300
LIT;35301
IAH;35302
PHX;35303
IAH;35304
OKC;35305
OKC;35306
MDT;35307
SEA;35308
BNA;35309
STL;35310
STL;35311
SLC;35312
CLE;35313
CLE;35314
SDF;35315
SDF;35316
SDF;35317
BWI;35318
IAH;35319
IAH;35320
MEM;35321
MEM;35322
MDW;35323
PVD;35324
MDW;35325
PVD;35326
LFT;35327
LFT;35328
MDT;35329
CLT;35330
MDT;35331
CLT;35332
MDT;35333
CLT;35334
SEA;35335
DAY;35336
DAY;35337
ATL;35338
LAS;35339
BHM;35340
CLT;35341
CLT;35342
CLT;35343
BHM;35344
BHM;35345
BHM;35346
SAT;35347
SAT;35348
SAT;35349
ABQ;35350
CLE;35351
CLT;35352
CLT;35353
DAL;35354
ABQ;35355
MFE;35356
MFE;35357
MFE;35358
CLT;35359
HSV;35360
CLT;35361
CLT;35362
MCO;35363
RSW;35364
MCO;35365
BWI;35366
RSW;35367
SDF;35368
CLE;35369
SDF;35370
CLT;35371
HOU;35372
AUS;35373
STL;35374
MDW;35375
MAF;35376
STL;35377
MDW;35378
DEN;35379
DAL;35380
HOU;35381
BHM;35382
AMA;35383
LAS;35384
GSO;35385
GSO;35386
CLT;35387
PHX;35388
MDW;35389
EWR;35390
CLT;35391
CLT;35392
SAN;35393
LAS;35394
DAL;35395
BHM;35396
BHM;35397
SAT;35398
MCO;35399
IAH;35400
IAH;35401
PHX;35402
LAX;35403
LAX;35404
PHX;35405
LAX;35406
PVD;35407
GPT;35408
GPT;35409
GPT;35410
PHX;35411
PHX;35412
PHX;35413
HOU;35414
EWR;35415
EWR;35416
CLT;35417
CLT;35418
BWI;35419
FLL;35420
CLT;35421
CLT;35422
TPA;35423
CMH;35424
IAH;35425
IAH;35426
IAH;35427
DTW;35428
DTW;35429
DTW;35430
SAN;35431
IAH;35432
IAH;35433
IAH;35434
SNA;35435
SNA;35436
SMF;35437
BUR;35438
FAT;35439
PHX;35440
PHX;35441
FAT;35442
FAT;35443
PHX;35444
MKE;35445
MKE;35446
SMF;35447
LAX;35448
BUF;35449
BUF;35450
CLT;35451
CLT;35452
CLT;35453
FNT;35454
FNT;35455
EWR;35456
EWR;35457
ABQ;35458
LAS;35459
XNA;35460
PHX;35461
PHX;35462
PHX;35463
MDW;35464
DFW;35465
DFW;35466
DFW;35467
PHX;35468
FAT;35469
PHX;35470
FAT;35471
MKE;35472
MKE;35473
MKE;35474
GEG;35475
SJC;35476
PDX;35477
PHX;35478
FAT;35479
FAT;35480
FNT;35481
FNT;35482
FNT;35483
LAS;35484
STL;35485
STL;35486
CLT;35487
FLL;35488
PHX;35489
FNT;35490
FNT;35491
PHL;35492
IAH;35493
IAH;35494
IAH;35495
SBA;35496
PHX;35497
SBA;35498
PHX;35499
SBA;35500
MKE;35501
MKE;35502
LAS;35503
IAH;35504
IAH;35505
TUS;35506
LAX;35507
CVG;35508
CVG;35509
SBA;35510
SBA;35511
SBA;35512
OAK;35513
IAH;35514
IAH;35515
IAH;35516
PHX;35517
SBA;35518
PHX;35519
SBA;35520
STL;35521
TPA;35522
SDF;35523
FLL;35524
DAL;35525
STL;35526
TPA;35527
SDF;35528
FLL;35529
CLT;35530
CLT;35531
CLT;35532
MHT;35533
TUL;35534
CLT;35535
CLT;35536
CLT;35537
TPA;35538
MDW;35539
MFE;35540
MFE;35541
MFE;35542
SBA;35543
SBA;35544
OAK;35545
IAH;35546
IAH;35547
IAH;35548
IAD;35549
MDT;35550
MDT;35551
MDW;35552
PHX;35553
PHX;35554
MKE;35555
MKE;35556
SFO;35557
LAS;35558
DCA;35559
DCA;35560
DCA;35561
PHX;35562
IAH;35563
IAH;35564
ATL;35565
FLL;35566
CLT;35567
CLT;35568
PHX;35569
LGB;35570
PHX;35571
LGB;35572
LGB;35573
PHX;35574
PHX;35575
TPA;35576
SMF;35577
ONT;35578
SEA;35579
BNA;35580
PHX;35581
TPA;35582
SMF;35583
ONT;35584
SEA;35585
BNA;35586
SHV;35587
SHV;35588
SHV;35589
CLT;35590
CLT;35591
CLT;35592
CLT;35593
CLT;35594
CLT;35595
PHX;35596
LGB;35597
LGB;35598
PHX;35599
LGB;35600
PHX;35601
STL;35602
MCI;35603
SAN;35604
CLE;35605
CLE;35606
PHX;35607
PSP;35608
PSP;35609
PHX;35610
IND;35611
LAS;35612
IAH;35613
IAH;35614
LGB;35615
PHX;35616
LGB;35617
PHX;35618
ATW;35619
ATW;35620
SAN;35621
IAH;35622
IAH;35623
IAH;35624
PHX;35625
PHX;35626
PHX;35627
OAK;35628
CRW;35629
CRW;35630
CRW;35631
ATW;35632
BUR;35633
EWR;35634
EWR;35635
PSP;35636
PSP;35637
MKE;35638
MKE;35639
MKE;35640
MDW;35641
HOU;35642
TPA;35643
BNA;35644
DAL;35645
JAX;35646
BNA;35647
LAS;35648
PHX;35649
LGB;35650
PHX;35651
LGB;35652
FLL;35653
EWR;35654
PHX;35655
ATW;35656
ATW;35657
ONT;35658
SEA;35659
OAK;35660
LAS;35661
EWR;35662
EWR;35663
PHX;35664
PSP;35665
PHX;35666
PSP;35667
PSP;35668
MCI;35669
LAS;35670
BTR;35671
BTR;35672
TPA;35673
AUS;35674
LAX;35675
IAH;35676
IAH;35677
PSP;35678
PSP;35679
PSP;35680
SMF;35681
SMF;35682
ORD;35683
ORD;35684
PHX;35685
SLC;35686
EWR;35687
EWR;35688
EWR;35689
PSP;35690
PSP;35691
HOU;35692
ABQ;35693
CLT;35694
STL;35695
PHX;35696
SDF;35697
BNA;35698
BNA;35699
LIT;35700
RDU;35701
PHX;35702
SBP;35703
PHX;35704
SBP;35705
PHX;35706
SBP;35707
MDW;35708
ORF;35709
LAS;35710
HSV;35711
HSV;35712
HSV;35713
LIT;35714
LAS;35715
CHS;35716
CHS;35717
CHS;35718
SBP;35719
OAK;35720
MCI;35721
MCI;35722
PHX;35723
PHX;35724
SBP;35725
MKE;35726
MKE;35727
MKE;35728
MDW;35729
RNO;35730
LAS;35731
LIT;35732
LIT;35733
PHX;35734
PHX;35735
MKE;35736
DSM;35737
DSM;35738
CLT;35739
SNA;35740
EWR;35741
EWR;35742
EWR;35743
ATL;35744
DSM;35745
PIT;35746
PIT;35747
BHM;35748
BHM;35749
SDF;35750
FAY;35751
FLL;35752
CLT;35753
SNA;35754
RNO;35755
PHX;35756
PHX;35757
RNO;35758
RNO;35759
PHX;35760
ISP;35761
ISP;35762
BUR;35763
TPA;35764
BTR;35765
ELP;35766
EWR;35767
EWR;35768
BUR;35769
RSW;35770
PHX;35771
EWR;35772
EWR;35773
EWR;35774
DAL;35775
STL;35776
STL;35777
STL;35778
PHX;35779
PHX;35780
LAX;35781
PHX;35782
BWI;35783
IAH;35784
IAH;35785
PHX;35786
SAT;35787
SAT;35788
PHX;35789
PHX;35790
SAT;35791
MCO;35792
CLE;35793
CLE;35794
MRY;35795
MRY;35796
PHX;35797
MRY;35798
PHX;35799
BWI;35800
MCO;35801
MSY;35802
ALB;35803
PHX;35804
PHX;35805
CLE;35806
CLE;35807
MCO;35808
EWR;35809
SLC;35810
EWR;35811
EWR;35812
EWR;35813
CMH;35814
IAH;35815
IAH;35816
IAH;35817
PHX;35818
MRY;35819
PHX;35820
MRY;35821
MKE;35822
MKE;35823
PHL;35824
MHT;35825
MHT;35826
PHX;35827
PHX;35828
BUR;35829
JAN;35830
JAN;35831
JAN;35832
MKE;35833
MKE;35834
PHX;35835
SAN;35836
EWR;35837
EWR;35838
OAK;35839
OAK;35840
CLE;35841
CLE;35842
OAK;35843
GRR;35844
CLE;35845
GRR;35846
CLE;35847
CLE;35848
MKE;35849
MKE;35850
MSP;35851
MSP;35852
BUR;35853
BTR;35854
BTR;35855
BTR;35856
BWI;35857
RSW;35858
GSO;35859
GSO;35860
BFL;35861
PHX;35862
BFL;35863
BFL;35864
SJC;35865
RSW;35866
RSW;35867
RSW;35868
PHX;35869
PHX;35870
BWI;35871
BNA;35872
LAX;35873
IAH;35874
IAH;35875
BFL;35876
PHX;35877
BFL;35878
PHX;35879
BFL;35880
SLC;35881
SLC;35882
ORF;35883
ORF;35884
ORF;35885
BWI;35886
IAH;35887
IAH;35888
IAH;35889
BFL;35890
PHX;35891
BFL;35892
PHX;35893
MDW;35894
MSY;35895
SMF;35896
BNA;35897
HOU;35898
MDW;35899
MSY;35900
SMF;35901
BNA;35902
HOU;35903
OKC;35904
OKC;35905
OKC;35906
CLT;35907
CLT;35908
IAH;35909
IAH;35910
PHX;35911
MRY;35912
MRY;35913
PHX;35914
PHX;35915
MRY;35916
CMH;35917
SBA;35918
SBA;35919
BUF;35920
LAS;35921
LAS;35922
SMF;35923
LAS;35924
MIA;35925
MIA;35926
MIA;35927
PVD;35928
CLE;35929
CLE;35930
TPA;35931
BNA;35932
SAN;35933
EWR;35934
PVD;35935
IAH;35936
CLT;35937
LAS;35938
LAS;35939
CLE;35940
OAK;35941
OAK;35942
SAN;35943
BTR;35944
BTR;35945
FAT;35946
FAT;35947
MKE;35948
MKE;35949
SAN;35950
TUL;35951
TUL;35952
GRB;35953
GRB;35954
PVD;35955
MDW;35956
IAH;35957
RDU;35958
FAT;35959
FAT;35960
FAT;35961
MKE;35962
MKE;35963
SJC;35964
LAS;35965
SJC;35966
LAS;35967
PHX;35968
PHX;35969
OAK;35970
DEN;35971
IAH;35972
IAH;35973
IAH;35974
SNA;35975
CLE;35976
CLE;35977
PHX;35978
PHX;35979
SNA;35980
IAH;35981
IAH;35982
OAK;35983
RSW;35984
RSW;35985
RSW;35986
PHX;35987
PHX;35988
GRB;35989
GRB;35990
STL;35991
LAS;35992
PHX;35993
PHX;35994
OAK;35995
XNA;35996
XNA;35997
LAX;35998
DEN;35999
OAK;36000
TPA;36001
PHX;36002
PBI;36003
SHV;36004
SHV;36005
SJC;36006
MEM;36007
MEM;36008
FLG;36009
FLG;36010
FLG;36011
MSP;36012
PHX;36013
LAS;36014
LAX;36015
BWI;36016
MCI;36017
MCI;36018
MCO;36019
RSW;36020
EWR;36021
PHX;36022
SNA;36023
SNA;36024
PHX;36025
STL;36026
DTW;36027
BTV;36028
BTV;36029
BTV;36030
PHX;36031
PHX;36032
TUS;36033
LAS;36034
TUS;36035
LAS;36036
CRP;36037
PHX;36038
LAX;36039
PHX;36040
LAX;36041
SMF;36042
IAH;36043
IAH;36044
PHX;36045
CMH;36046
CMH;36047
MKE;36048
MKE;36049
OAK;36050
MOB;36051
MOB;36052
MOB;36053
MKE;36054
MKE;36055
ATW;36056
ATW;36057
OAK;36058
IAH;36059
IAH;36060
IAH;36061
MDW;36062
MCO;36063
SDF;36064
BHM;36065
MDW;36066
MCO;36067
SDF;36068
BHM;36069
IAH;36070
BDL;36071
MCO;36072
ABQ;36073
ABQ;36074
PHX;36075
PHX;36076
PHX;36077
MKE;36078
MKE;36079
CMH;36080
CMH;36081
LBB;36082
MSY;36083
DAL;36084
MCO;36085
DFW;36086
DFW;36087
DFW;36088
LAX;36089
LAX;36090
LAX;36091
MKE;36092
MKE;36093
DSM;36094
DSM;36095
TUL;36096
DAL;36097
MSP;36098
MSP;36099
DSM;36100
DSM;36101
PHX;36102
DSM;36103
RDU;36104
BNA;36105
TUS;36106
PIT;36107
LAS;36108
PHL;36109
MDW;36110
SAT;36111
HOU;36112
DSM;36113
PHX;36114
DSM;36115
PHX;36116
PHX;36117
IAH;36118
IAH;36119
MCO;36120
ATL;36121
ATL;36122
LAS;36123
IAH;36124
PHX;36125
TUS;36126
PHX;36127
TUS;36128
PHX;36129
TUS;36130
LAS;36131
LAS;36132
GSP;36133
GSP;36134
GSP;36135
SAN;36136
IAH;36137
IAH;36138
IAH;36139
PHX;36140
TUS;36141
TUS;36142
TUS;36143
MSP;36144
MSP;36145
TPA;36146
BHM;36147
BHM;36148
BHM;36149
TUS;36150
PHX;36151
TUS;36152
PHX;36153
TUS;36154
MKE;36155
MKE;36156
MKE;36157
PHX;36158
BNA;36159
BNA;36160
BNA;36161
PHX;36162
TUS;36163
PHX;36164
TUS;36165
PHX;36166
TUS;36167
MKE;36168
MKE;36169
MSP;36170
MSP;36171
MCI;36172
MDW;36173
SAT;36174
DAL;36175
PHX;36176
MCI;36177
MDW;36178
SAT;36179
DAL;36180
PHX;36181
DAL;36182
DAL;36183
CLE;36184
CLE;36185
MKE;36186
MKE;36187
MDW;36188
IAH;36189
IAH;36190
PHX;36191
TUS;36192
PHX;36193
TUS;36194
MSP;36195
MSP;36196
IAH;36197
IAH;36198
PHX;36199
MKE;36200
MKE;36201
BDL;36202
PHX;36203
TUS;36204
PHX;36205
TUS;36206
MSP;36207
MSP;36208
OKC;36209
BWI;36210
MCI;36211
JAN;36212
JAN;36213
JAN;36214
IND;36215
IND;36216
MKE;36217
MKE;36218
ISP;36219
TUS;36220
PHX;36221
TUS;36222
PHX;36223
LAS;36224
MDW;36225
JAN;36226
JAN;36227
JAN;36228
MKE;36229
MKE;36230
DEN;36231
MDW;36232
CLE;36233
TUS;36234
TUS;36235
MCO;36236
BWI;36237
TUS;36238
TUS;36239
CLE;36240
CLE;36241
MSY;36242
LAX;36243
OAK;36244
HOU;36245
EWR;36246
EWR;36247
BUR;36248
PHX;36249
BUR;36250
FLL;36251
FLG;36252
FLG;36253
FLG;36254
PHL;36255
MHT;36256
MHT;36257
MHT;36258
PHX;36259
PHX;36260
PHX;36261
MHT;36262
CLE;36263
DAY;36264
MHT;36265
CLE;36266
DAY;36267
YUM;36268
YUM;36269
HOU;36270
CRP;36271
DAL;36272
IAH;36273
IAH;36274
OAK;36275
PHX;36276
YUM;36277
YUM;36278
YUM;36279
PHX;36280
MCI;36281
MCI;36282
MCI;36283
PHX;36284
PHX;36285
PHX;36286
SAN;36287
STL;36288
LAS;36289
TUL;36290
TUL;36291
TUL;36292
FLG;36293
FLG;36294
BWI;36295
SDF;36296
IAH;36297
IAH;36298
IAH;36299
PHX;36300
PHX;36301
LAS;36302
OAK;36303
SAT;36304
MCO;36305
ELP;36306
LAS;36307
OAK;36308
SAT;36309
MCO;36310
ELP;36311
YUM;36312
YUM;36313
BUF;36314
TPA;36315
MDW;36316
BUF;36317
TPA;36318
MDW;36319
MKE;36320
MKE;36321
MKE;36322
PHX;36323
PHX;36324
PHX;36325
DEN;36326
LAS;36327
DEN;36328
SMF;36329
LAS;36330
CLE;36331
CLE;36332
YUM;36333
YUM;36334
HOU;36335
PHX;36336
PHX;36337
DEN;36338
JAN;36339
ABQ;36340
HOU;36341
YUM;36342
YUM;36343
YUM;36344
PHL;36345
SYR;36346
EWR;36347
SYR;36348
EWR;36349
EWR;36350
PHX;36351
PHX;36352
PHX;36353
BUR;36354
BUR;36355
EWR;36356
EWR;36357
SLC;36358
LAS;36359
PWM;36360
PWM;36361
PHX;36362
PHX;36363
PHX;36364
ISP;36365
IAH;36366
IAH;36367
IAH;36368
FLG;36369
FLG;36370
FLG;36371
LAS;36372
SAN;36373
IND;36374
PHX;36375
PHX;36376
PHX;36377
SEA;36378
OAK;36379
FLG;36380
FLG;36381
MDW;36382
TPA;36383
MDW;36384
IAH;36385
IAH;36386
IAH;36387
PHX;36388
PHX;36389
SMF;36390
MEM;36391
IAH;36392
MEM;36393
FLG;36394
FLG;36395
SAN;36396
IAH;36397
IAH;36398
PHX;36399
PHX;36400
MCO;36401
CLE;36402
IAH;36403
IAH;36404
ELP;36405
IAH;36406
IAH;36407
IAH;36408
CLE;36409
ROC;36410
EWR;36411
EWR;36412
EWR;36413
OAK;36414
LAX;36415
BOI;36416
IAH;36417
IAH;36418
LAS;36419
ABQ;36420
SFO;36421
LAS;36422
ABQ;36423
SFO;36424
MKE;36425
EWR;36426
MKE;36427
EWR;36428
OAK;36429
LAS;36430
GRR;36431
YUM;36432
YUM;36433
YUM;36434
DAL;36435
BNA;36436
DEN;36437
BHM;36438
SEA;36439
EWR;36440
EWR;36441
PHX;36442
PHX;36443
DAL;36444
CVG;36445
CVG;36446
FAT;36447
FAT;36448
FAT;36449
DEN;36450
DEN;36451
DCA;36452
ABQ;36453
PHX;36454
BNA;36455
BNA;36456
MKE;36457
MKE;36458
ALB;36459
CLE;36460
PHX;36461
PHX;36462
MKE;36463
MKE;36464
MKE;36465
SAT;36466
PHX;36467
LGA;36468
PHX;36469
SAT;36470
SAT;36471
PHX;36472
SAT;36473
DAL;36474
MCO;36475
EWR;36476
EWR;36477
EWR;36478
EWR;36479
EWR;36480
EWR;36481
MKE;36482
MKE;36483
MKE;36484
MHT;36485
DAY;36486
IAH;36487
DAY;36488
IAH;36489
MKE;36490
MKE;36491
LAS;36492
PHX;36493
LAX;36494
MSP;36495
MSP;36496
PHX;36497
ELP;36498
ELP;36499
ELP;36500
SNA;36501
PHX;36502
OMA;36503
OMA;36504
OMA;36505
ELP;36506
PHX;36507
ELP;36508
PHX;36509
ELP;36510
MKE;36511
MKE;36512
EWR;36513
EWR;36514
OMA;36515
LAS;36516
MSP;36517
MKE;36518
MKE;36519
PHX;36520
PHX;36521
MKE;36522
MKE;36523
EWR;36524
EWR;36525
OAK;36526
MDW;36527
PHL;36528
OAK;36529
MDW;36530
PHL;36531
EWR;36532
BNA;36533
EWR;36534
BNA;36535
BNA;36536
ELP;36537
PHX;36538
ELP;36539
PHX;36540
AMA;36541
EWR;36542
BNA;36543
EWR;36544
BNA;36545
BNA;36546
STL;36547
IAH;36548
IAH;36549
FLL;36550
DAL;36551
DAL;36552
PHX;36553
IAH;36554
PHX;36555
IAH;36556
PHX;36557
IAH;36558
MDW;36559
COS;36560
COS;36561
COS;36562
SLC;36563
MDW;36564
BUF;36565
LAS;36566
GRR;36567
GRR;36568
CLE;36569
BNA;36570
CLE;36571
BNA;36572
AUS;36573
PHX;36574
AUS;36575
AUS;36576
DAL;36577
EWR;36578
EWR;36579
EWR;36580
PHX;36581
AUS;36582
PHX;36583
AUS;36584
MDW;36585
SJC;36586
LIT;36587
HOU;36588
JAN;36589
PIT;36590
JAN;36591
HOU;36592
AMA;36593
SAT;36594
DAL;36595
LAS;36596
AMA;36597
SAT;36598
DAL;36599
LAS;36600
AUS;36601
MDW;36602
PHL;36603
AUS;36604
MDW;36605
PHL;36606
IAH;36607
IAH;36608
IAH;36609
DRO;36610
DRO;36611
DRO;36612
SAN;36613
PHX;36614
PHX;36615
PHX;36616
BWI;36617
PVD;36618
MSY;36619
BHM;36620
BWI;36621
PVD;36622
HOU;36623
MSY;36624
BHM;36625
CLT;36626
CLT;36627
DRO;36628
DRO;36629
DRO;36630
RDU;36631
MDW;36632
PHX;36633
PHX;36634
DAL;36635
STL;36636
SLC;36637
LAS;36638
OMA;36639
PHX;36640
PHX;36641
PHX;36642
SAT;36643
LAS;36644
IAH;36645
IAH;36646
PHX;36647
PHX;36648
PHX;36649
TPA;36650
SAN;36651
SMF;36652
PHX;36653
JAX;36654
IAH;36655
IAH;36656
IAH;36657
PHX;36658
SMF;36659
PHX;36660
LAX;36661
IAH;36662
IAH;36663
IAH;36664
LAS;36665
LFT;36666
LFT;36667
PHX;36668
PHX;36669
PHX;36670
MCO;36671
IAH;36672
IAH;36673
PHX;36674
GJT;36675
GJT;36676
GJT;36677
HOU;36678
ABQ;36679
SAN;36680
CLE;36681
PHX;36682
PHX;36683
PHX;36684
IND;36685
LAS;36686
IND;36687
LAS;36688
GJT;36689
GJT;36690
PHX;36691
PHX;36692
JAX;36693
PBI;36694
LFT;36695
LFT;36696
LFT;36697
GJT;36698
GJT;36699
MHT;36700
AMA;36701
AMA;36702
