origin;id
DFW;37961
DFW;37962
DFW;37963
AEX;37964
AEX;37965
AEX;37966
DFW;37967
DFW;37968
DFW;37969
CLL;37970
CLL;37971
DFW;37972
DFW;37973
CRP;37974
CRP;37975
CRP;37976
DFW;37977
DFW;37978
DFW;37979
AEX;37980
AEX;37981
AEX;37982
DFW;37983
DFW;37984
DFW;37985
CLL;37986
CLL;37987
CLL;37988
DFW;37989
DFW;37990
DFW;37991
MOB;37992
MOB;37993
MOB;37994
DFW;37995
DFW;37996
DFW;37997
TUL;37998
TUL;37999
DFW;38000
DFW;38001
MAF;38002
MAF;38003
DFW;38004
DFW;38005
GGG;38006
GGG;38007
GGG;38008
DFW;38009
DFW;38010
DFW;38011
AMA;38012
AMA;38013
AMA;38014
DFW;38015
DFW;38016
DFW;38017
CRP;38018
CRP;38019
CRP;38020
DFW;38021
DFW;38022
DFW;38023
PNS;38024
PNS;38025
PNS;38026
DFW;38027
DFW;38028
DFW;38029
CVG;38030
CVG;38031
CVG;38032
DFW;38033
DFW;38034
DFW;38035
DFW;38036
DFW;38037
DFW;38038
XNA;38039
XNA;38040
XNA;38041
DFW;38042
DFW;38043
DFW;38044
PIA;38045
PIA;38046
PIA;38047
DFW;38048
DFW;38049
DFW;38050
GGG;38051
GGG;38052
GGG;38053
DFW;38054
DFW;38055
DFW;38056
ABI;38057
ABI;38058
ABI;38059
DFW;38060
DFW;38061
DFW;38062
CMI;38063
CMI;38064
CMI;38065
DFW;38066
DFW;38067
DFW;38068
SHV;38069
SHV;38070
SHV;38071
DFW;38072
DFW;38073
DFW;38074
ABI;38075
ABI;38076
ABI;38077
DFW;38078
DFW;38079
DFW;38080
CVG;38081
CVG;38082
CVG;38083
DFW;38084
DFW;38085
DFW;38086
XNA;38087
XNA;38088
XNA;38089
DFW;38090
DFW;38091
DFW;38092
LRD;38093
LRD;38094
LRD;38095
DFW;38096
DFW;38097
DFW;38098
PIA;38099
PIA;38100
PIA;38101
DFW;38102
DFW;38103
DFW;38104
LRD;38105
LRD;38106
LRD;38107
DFW;38108
DFW;38109
DFW;38110
CHA;38111
CHA;38112
CHA;38113
DFW;38114
DFW;38115
DFW;38116
XNA;38117
XNA;38118
XNA;38119
DFW;38120
DFW;38121
DFW;38122
BTR;38123
BTR;38124
BTR;38125
DFW;38126
DFW;38127
DFW;38128
BTR;38129
BTR;38130
BTR;38131
DFW;38132
DFW;38133
DFW;38134
MLU;38135
MLU;38136
MLU;38137
DFW;38138
DFW;38139
DFW;38140
MLU;38141
MLU;38142
MLU;38143
DFW;38144
DFW;38145
DFW;38146
AMA;38147
AMA;38148
AMA;38149
AMA;38150
AMA;38151
AMA;38152
DFW;38153
DFW;38154
DFW;38155
CHS;38156
CHS;38157
CHS;38158
SDF;38159
SDF;38160
SDF;38161
DFW;38162
DFW;38163
DFW;38164
TYR;38165
TYR;38166
TYR;38167
DFW;38168
DFW;38169
DFW;38170
AMA;38171
AMA;38172
AMA;38173
DFW;38174
DFW;38175
DFW;38176
SHV;38177
SHV;38178
SHV;38179
DFW;38180
DFW;38181
DFW;38182
SBA;38183
SBA;38184
SBA;38185
DFW;38186
DFW;38187
DFW;38188
DFW;38189
DFW;38190
DFW;38191
DFW;38192
DFW;38193
DFW;38194
SHV;38195
SHV;38196
SHV;38197
HSV;38198
HSV;38199
HSV;38200
DFW;38201
DFW;38202
DFW;38203
DFW;38204
DFW;38205
DFW;38206
CHS;38207
CHS;38208
CHS;38209
DFW;38210
DFW;38211
DFW;38212
SHV;38213
SHV;38214
DFW;38215
DFW;38216
DFW;38217
ROW;38218
ROW;38219
ROW;38220
DFW;38221
DFW;38222
DFW;38223
PIT;38224
PIT;38225
DFW;38226
DFW;38227
DFW;38228
VPS;38229
VPS;38230
VPS;38231
DFW;38232
DFW;38233
PIT;38234
PIT;38235
PIT;38236
DFW;38237
DFW;38238
DFW;38239
LBB;38240
LBB;38241
LBB;38242
DFW;38243
DFW;38244
DFW;38245
DFW;38246
DFW;38247
DFW;38248
CLE;38249
CLE;38250
CLE;38251
DFW;38252
DFW;38253
DFW;38254
HOU;38255
HOU;38256
HOU;38257
DFW;38258
DFW;38259
DFW;38260
HSV;38261
HSV;38262
HSV;38263
JAN;38264
JAN;38265
DFW;38266
DFW;38267
DFW;38268
TYR;38269
TYR;38270
TYR;38271
DFW;38272
DFW;38273
DFW;38274
LIT;38275
LIT;38276
LIT;38277
DFW;38278
DFW;38279
DFW;38280
BTR;38281
BTR;38282
BTR;38283
DFW;38284
DFW;38285
DFW;38286
LIT;38287
LIT;38288
LIT;38289
BTR;38290
BTR;38291
BTR;38292
DFW;38293
DFW;38294
DFW;38295
CLE;38296
CLE;38297
CLE;38298
DFW;38299
DFW;38300
DFW;38301
AMA;38302
AMA;38303
DFW;38304
DFW;38305
DFW;38306
GJT;38307
GJT;38308
GJT;38309
DFW;38310
DFW;38311
DFW;38312
TYR;38313
TYR;38314
TYR;38315
DFW;38316
DFW;38317
DFW;38318
GSP;38319
GSP;38320
GSP;38321
LEX;38322
LEX;38323
LEX;38324
DFW;38325
DFW;38326
DFW;38327
OKC;38328
OKC;38329
OKC;38330
DFW;38331
DFW;38332
LRD;38333
LRD;38334
DFW;38335
DFW;38336
DFW;38337
MAF;38338
MAF;38339
MAF;38340
DFW;38341
DFW;38342
DFW;38343
GJT;38344
GJT;38345
GJT;38346
DFW;38347
DFW;38348
DFW;38349
PNS;38350
PNS;38351
PNS;38352
DFW;38353
DFW;38354
DFW;38355
DFW;38356
DFW;38357
DFW;38358
CRP;38359
CRP;38360
CRP;38361
DFW;38362
DFW;38363
DFW;38364
CRP;38365
CRP;38366
CRP;38367
DFW;38368
DFW;38369
DFW;38370
CID;38371
CID;38372
CID;38373
DFW;38374
DFW;38375
DFW;38376
HOU;38377
HOU;38378
HOU;38379
DFW;38380
DFW;38381
DFW;38382
CID;38383
CID;38384
CID;38385
DFW;38386
DFW;38387
CID;38388
CID;38389
DFW;38390
DFW;38391
XNA;38392
HOU;38393
HOU;38394
HOU;38395
DFW;38396
DFW;38397
DFW;38398
DFW;38399
DFW;38400
DFW;38401
MAF;38402
MAF;38403
MAF;38404
DFW;38405
DFW;38406
DFW;38407
MOB;38408
MOB;38409
DFW;38410
DFW;38411
DFW;38412
DFW;38413
DFW;38414
TYS;38415
TYS;38416
TYS;38417
DFW;38418
DFW;38419
DFW;38420
CMH;38421
CMH;38422
CMH;38423
DFW;38424
DFW;38425
DFW;38426
DFW;38427
DFW;38428
MKE;38429
MKE;38430
DFW;38431
DFW;38432
DFW;38433
DFW;38434
DFW;38435
CLE;38436
CLE;38437
CLE;38438
DFW;38439
DFW;38440
DFW;38441
SGF;38442
SGF;38443
SGF;38444
DFW;38445
DFW;38446
DFW;38447
GSP;38448
GSP;38449
GSP;38450
DFW;38451
DFW;38452
DSM;38453
DSM;38454
DFW;38455
DFW;38456
DFW;38457
BTR;38458
BTR;38459
BTR;38460
DFW;38461
DFW;38462
DFW;38463
ORF;38464
ORF;38465
ORF;38466
DFW;38467
DFW;38468
DFW;38469
LBB;38470
LBB;38471
LBB;38472
CID;38473
CID;38474
DFW;38475
DFW;38476
DFW;38477
ABI;38478
ABI;38479
ABI;38480
DFW;38481
DFW;38482
DFW;38483
LBB;38484
LBB;38485
LBB;38486
DFW;38487
DFW;38488
DFW;38489
JAN;38490
DFW;38491
GSO;38492
DFW;38493
DFW;38494
DFW;38495
LEX;38496
LEX;38497
LEX;38498
DFW;38499
DFW;38500
DFW;38501
JAN;38502
JAN;38503
JAN;38504
DFW;38505
DFW;38506
DFW;38507
LRD;38508
LRD;38509
LRD;38510
DFW;38511
DFW;38512
DFW;38513
AMA;38514
AMA;38515
AMA;38516
DFW;38517
SHV;38518
SHV;38519
SHV;38520
SLC;38521
SLC;38522
SLC;38523
SLC;38524
SLC;38525
SLC;38526
DFW;38527
DFW;38528
SHV;38529
SHV;38530
ATL;38531
DFW;38532
DFW;38533
DFW;38534
ATL;38535
ATL;38536
BNA;38537
SGF;38538
SGF;38539
SGF;38540
DFW;38541
DFW;38542
DFW;38543
ATL;38544
ATL;38545
ATL;38546
PIT;38547
PIT;38548
PIT;38549
ATL;38550
DFW;38551
DFW;38552
DFW;38553
FCA;38554
FCA;38555
FCA;38556
JAN;38557
JAN;38558
JAN;38559
SLC;38560
DFW;38561
DFW;38562
DFW;38563
LBB;38564
LBB;38565
LBB;38566
DFW;38567
DFW;38568
DFW;38569
SLC;38570
SLC;38571
SLC;38572
FSM;38573
FSM;38574
FSM;38575
IAH;38576
DFW;38577
DFW;38578
DFW;38579
SLC;38580
SLC;38581
SLC;38582
GSO;38583
GSO;38584
GSO;38585
DFW;38586
DFW;38587
DFW;38588
LBB;38589
LBB;38590
LBB;38591
ATL;38592
ATL;38593
ATL;38594
DFW;38595
DFW;38596
DFW;38597
ATL;38598
ATL;38599
SGF;38600
SGF;38601
SGF;38602
DFW;38603
DFW;38604
DFW;38605
TUL;38606
TUL;38607
DTW;38608
DFW;38609
DFW;38610
DFW;38611
DFW;38612
SLC;38613
SLC;38614
SLC;38615
CVG;38616
CVG;38617
HOU;38618
HOU;38619
IAH;38620
IAH;38621
SLC;38622
SLC;38623
SLC;38624
DFW;38625
DFW;38626
DFW;38627
DSM;38628
DSM;38629
DSM;38630
ATL;38631
ATL;38632
DFW;38633
DFW;38634
DFW;38635
PHL;38636
PHL;38637
PHL;38638
MSN;38639
MSN;38640
MSN;38641
DFW;38642
DFW;38643
DFW;38644
DSM;38645
DSM;38646
DSM;38647
DFW;38648
DFW;38649
DFW;38650
SLC;38651
FSM;38652
FSM;38653
FSM;38654
OKC;38655
SLC;38656
SLC;38657
SLC;38658
DFW;38659
DFW;38660
DFW;38661
SLC;38662
SLC;38663
SLC;38664
DFW;38665
DFW;38666
DFW;38667
RAP;38668
RAP;38669
RAP;38670
SLC;38671
SLC;38672
SLC;38673
TXK;38674
TXK;38675
TXK;38676
SLC;38677
SLC;38678
SLC;38679
DFW;38680
DFW;38681
DFW;38682
MSN;38683
MSN;38684
MSN;38685
JAN;38686
JAN;38687
DFW;38688
DFW;38689
DFW;38690
GEG;38691
GEG;38692
GEG;38693
BTR;38694
BTR;38695
DFW;38696
DFW;38697
DFW;38698
SLC;38699
GRR;38700
GRR;38701
GRR;38702
DFW;38703
DFW;38704
DFW;38705
FSM;38706
FSM;38707
FSM;38708
DFW;38709
DFW;38710
DFW;38711
PHX;38712
PHX;38713
PIT;38714
PIT;38715
PIT;38716
IDA;38717
IDA;38718
IDA;38719
DFW;38720
DFW;38721
PSC;38722
SHV;38723
SHV;38724
RNO;38725
RNO;38726
SLC;38727
SLC;38728
DFW;38729
DFW;38730
DFW;38731
ROW;38732
ROW;38733
DFW;38734
DFW;38735
DFW;38736
CVG;38737
CVG;38738
CRP;38739
CRP;38740
CRP;38741
DFW;38742
SLC;38743
SLC;38744
DFW;38745
DFW;38746
DFW;38747
BOI;38748
BOI;38749
BOI;38750
DSM;38751
DSM;38752
DSM;38753
DFW;38754
DFW;38755
DFW;38756
SHV;38757
SHV;38758
SHV;38759
DFW;38760
DFW;38761
DFW;38762
SAV;38763
SAV;38764
SAV;38765
DFW;38766
DFW;38767
DFW;38768
CVG;38769
CVG;38770
CVG;38771
CVG;38772
CVG;38773
CVG;38774
MSP;38775
MSP;38776
ORD;38777
DFW;38778
DFW;38779
DFW;38780
PIT;38781
PIT;38782
PIT;38783
DFW;38784
DFW;38785
DFW;38786
BZN;38787
LFT;38788
LFT;38789
LFT;38790
DFW;38791
DFW;38792
DFW;38793
MCI;38794
MCI;38795
MCI;38796
SLC;38797
SLC;38798
TYS;38799
TYS;38800
TYS;38801
DFW;38802
DFW;38803
DFW;38804
CVG;38805
CVG;38806
CVG;38807
DFW;38808
DFW;38809
DFW;38810
MCI;38811
DSM;38812
DSM;38813
DFW;38814
DFW;38815
OAK;38816
OAK;38817
OAK;38818
SLC;38819
SLC;38820
CRP;38821
CRP;38822
CRP;38823
DFW;38824
DFW;38825
DFW;38826
LAX;38827
LIT;38828
LIT;38829
LIT;38830
LWS;38831
LWS;38832
LWS;38833
DFW;38834
DFW;38835
DFW;38836
JAN;38837
JAN;38838
JAN;38839
DFW;38840
DFW;38841
DFW;38842
VPS;38843
VPS;38844
VPS;38845
DFW;38846
DFW;38847
DFW;38848
GSP;38849
GSP;38850
GSP;38851
SLC;38852
SLC;38853
SLC;38854
LFT;38855
LFT;38856
LFT;38857
DFW;38858
DFW;38859
DFW;38860
SLC;38861
DFW;38862
DFW;38863
DFW;38864
SLC;38865
SLC;38866
SLC;38867
LBB;38868
LBB;38869
LBB;38870
ACV;38871
DFW;38872
DFW;38873
DFW;38874
BZN;38875
SLC;38876
SLC;38877
LIT;38878
LIT;38879
LIT;38880
ACV;38881
ACV;38882
SLC;38883
SLC;38884
SLC;38885
DFW;38886
DFW;38887
DFW;38888
MOB;38889
MOB;38890
DFW;38891
DFW;38892
DFW;38893
JAN;38894
JAN;38895
JAN;38896
OMA;38897
MLI;38898
MLI;38899
MLI;38900
BUR;38901
BUR;38902
BUR;38903
SLC;38904
SLC;38905
SLC;38906
DFW;38907
DFW;38908
DFW;38909
LFT;38910
LFT;38911
LFT;38912
DFW;38913
DFW;38914
DFW;38915
SLC;38916
SLC;38917
SLC;38918
XNA;38919
DFW;38920
DFW;38921
DFW;38922
BTM;38923
BTM;38924
BTM;38925
SLC;38926
SLC;38927
ROW;38928
ROW;38929
ROW;38930
BUR;38931
BUR;38932
BUR;38933
DFW;38934
DFW;38935
DFW;38936
ABQ;38937
ABQ;38938
ABQ;38939
SLC;38940
SLC;38941
SLC;38942
HOU;38943
HOU;38944
HOU;38945
BUR;38946
BUR;38947
SLC;38948
SLC;38949
SLC;38950
DFW;38951
DFW;38952
DFW;38953
SLC;38954
SLC;38955
SLC;38956
AMA;38957
AMA;38958
AMA;38959
EUG;38960
EUG;38961
EUG;38962
SLC;38963
SLC;38964
SLC;38965
DFW;38966
DFW;38967
DFW;38968
SLC;38969
SLC;38970
SLC;38971
SGF;38972
SGF;38973
EUG;38974
EUG;38975
EUG;38976
SLC;38977
SLC;38978
SLC;38979
DFW;38980
DFW;38981
COS;38982
COS;38983
COS;38984
SLC;38985
SLC;38986
SLC;38987
ABI;38988
ABI;38989
FAT;38990
FAT;38991
FAT;38992
SLC;38993
SLC;38994
SLC;38995
DFW;38996
DFW;38997
DFW;38998
GSP;38999
GSP;39000
GSP;39001
FAT;39002
FAT;39003
FAT;39004
SLC;39005
SLC;39006
SLC;39007
DFW;39008
DFW;39009
DFW;39010
BOI;39011
COS;39012
SLC;39013
SLC;39014
SLC;39015
SGF;39016
SGF;39017
SGF;39018
DFW;39019
DFW;39020
DFW;39021
AMA;39022
AMA;39023
AMA;39024
SLC;39025
DFW;39026
DFW;39027
DFW;39028
LIT;39029
LIT;39030
LIT;39031
DFW;39032
DFW;39033
TUL;39034
TUL;39035
TUL;39036
SLC;39037
SLC;39038
SLC;39039
DFW;39040
DFW;39041
DFW;39042
SLC;39043
TYS;39044
TYS;39045
TYS;39046
SLC;39047
SLC;39048
SLC;39049
DFW;39050
DFW;39051
FWA;39052
FWA;39053
FWA;39054
LAS;39055
DFW;39056
DFW;39057
DFW;39058
CVG;39059
CVG;39060
SHV;39061
SHV;39062
SHV;39063
DFW;39064
DFW;39065
DFW;39066
ACV;39067
ACV;39068
SLC;39069
SLC;39070
FSM;39071
FSM;39072
FSM;39073
LAX;39074
LAX;39075
MSP;39076
MSP;39077
MSP;39078
SLC;39079
GPT;39080
GPT;39081
GPT;39082
LAX;39083
SLC;39084
SLC;39085
SGF;39086
SGF;39087
SGF;39088
BZN;39089
BZN;39090
BZN;39091
DFW;39092
DFW;39093
DFW;39094
SLC;39095
SLC;39096
SLC;39097
LAX;39098
DFW;39099
DFW;39100
DFW;39101
HLN;39102
HLN;39103
HLN;39104
SLC;39105
SLC;39106
SLC;39107
XNA;39108
XNA;39109
XNA;39110
LGB;39111
LGB;39112
LGB;39113
SLC;39114
SLC;39115
DFW;39116
DFW;39117
MSO;39118
SLC;39119
FWA;39120
FWA;39121
LGB;39122
LGB;39123
LGB;39124
SLC;39125
DFW;39126
DFW;39127
DFW;39128
SLC;39129
SLC;39130
SLC;39131
GRR;39132
GRR;39133
GRR;39134
LGB;39135
LGB;39136
LGB;39137
SLC;39138
SLC;39139
DFW;39140
DFW;39141
DFW;39142
SLC;39143
SLC;39144
SLC;39145
STL;39146
HOU;39147
HOU;39148
HOU;39149
LGB;39150
LGB;39151
LGB;39152
DFW;39153
DFW;39154
DFW;39155
SLC;39156
SLC;39157
SLC;39158
LGB;39159
LGB;39160
LGB;39161
SLC;39162
SLC;39163
SLC;39164
MKE;39165
MKE;39166
MKE;39167
MFR;39168
MFR;39169
MFR;39170
DFW;39171
DFW;39172
DFW;39173
OKC;39174
OKC;39175
OKC;39176
SLC;39177
SLC;39178
SLC;39179
MFR;39180
MFR;39181
MFR;39182
SLC;39183
SLC;39184
EVV;39185
EVV;39186
EVV;39187
OAK;39188
OAK;39189
OAK;39190
DFW;39191
DFW;39192
COD;39193
COD;39194
SLC;39195
SLC;39196
SLC;39197
MLI;39198
MLI;39199
OAK;39200
OAK;39201
OAK;39202
SLC;39203
SLC;39204
SLC;39205
DFW;39206
DFW;39207
SLC;39208
SLC;39209
SLC;39210
STL;39211
SLC;39212
SLC;39213
DFW;39214
DFW;39215
DFW;39216
IDA;39217
IDA;39218
IDA;39219
SLC;39220
SLC;39221
OAK;39222
DEN;39223
MCI;39224
MCI;39225
SLC;39226
SLC;39227
SLC;39228
ONT;39229
ONT;39230
ONT;39231
SLC;39232
SLC;39233
SLC;39234
DFW;39235
DFW;39236
DFW;39237
BZN;39238
BZN;39239
BZN;39240
SLC;39241
SLC;39242
SLC;39243
SHV;39244
SHV;39245
SHV;39246
ONT;39247
ONT;39248
SLC;39249
SLC;39250
DFW;39251
DFW;39252
DFW;39253
OKC;39254
OKC;39255
SLC;39256
SLC;39257
SLC;39258
MOB;39259
MOB;39260
MOB;39261
ONT;39262
ONT;39263
ONT;39264
SLC;39265
DFW;39266
DFW;39267
DFW;39268
ONT;39269
ONT;39270
SLC;39271
SLC;39272
SLC;39273
ATL;39274
ATL;39275
IAH;39276
ONT;39277
SLC;39278
ATL;39279
ATL;39280
BNA;39281
BNA;39282
CAE;39283
CAE;39284
CAE;39285
PDX;39286
PDX;39287
SLC;39288
DFW;39289
DFW;39290
DFW;39291
SFO;39292
SLC;39293
PDX;39294
DFW;39295
DFW;39296
DFW;39297
SLC;39298
PNS;39299
PNS;39300
PNS;39301
PDX;39302
PDX;39303
DFW;39304
DFW;39305
DFW;39306
PHX;39307
PNS;39308
PNS;39309
PNS;39310
PDX;39311
PDX;39312
PDX;39313
SLC;39314
DFW;39315
DFW;39316
DFW;39317
SLC;39318
SMF;39319
SLC;39320
SLC;39321
SLC;39322
SAV;39323
SAV;39324
SAV;39325
PSC;39326
SLC;39327
SLC;39328
SLC;39329
SLC;39330
SLC;39331
SLC;39332
DSM;39333
DSM;39334
DSM;39335
PSC;39336
PSC;39337
PSC;39338
SLC;39339
DFW;39340
DFW;39341
OAK;39342
OAK;39343
OAK;39344
SLC;39345
SLC;39346
SLC;39347
LIT;39348
LIT;39349
LIT;39350
PSC;39351
PSC;39352
PSC;39353
DFW;39354
DFW;39355
DFW;39356
SLC;39357
RAP;39358
RAP;39359
RAP;39360
SLC;39361
SLC;39362
SLC;39363
JAN;39364
JAN;39365
JAN;39366
PSC;39367
PSC;39368
SLC;39369
PSP;39370
PSP;39371
PSP;39372
SLC;39373
SLC;39374
SLC;39375
IAH;39376
IAH;39377
IAH;39378
SLC;39379
SLC;39380
SLC;39381
DFW;39382
DFW;39383
SLC;39384
SLC;39385
SGF;39386
SGF;39387
SGF;39388
PSP;39389
PSP;39390
PSP;39391
SLC;39392
SLC;39393
SLC;39394
DFW;39395
DFW;39396
SLC;39397
SLC;39398
SLC;39399
PNS;39400
PNS;39401
PNS;39402
DFW;39403
DFW;39404
DFW;39405
SLC;39406
VPS;39407
VPS;39408
VPS;39409
RDM;39410
RDM;39411
RDM;39412
SLC;39413
DFW;39414
DFW;39415
DFW;39416
ABI;39417
ABI;39418
ABI;39419
RDM;39420
RDM;39421
RDM;39422
DFW;39423
DFW;39424
DFW;39425
RNO;39426
RNO;39427
RNO;39428
SLC;39429
SLC;39430
SLC;39431
VPS;39432
VPS;39433
VPS;39434
DFW;39435
DFW;39436
DFW;39437
MSO;39438
MSO;39439
SGF;39440
SGF;39441
SGF;39442
SLC;39443
SLC;39444
SLC;39445
ABI;39446
ABI;39447
ABI;39448
DFW;39449
DFW;39450
DFW;39451
DFW;39452
DFW;39453
DFW;39454
SLC;39455
SLC;39456
SLC;39457
HSV;39458
HSV;39459
HSV;39460
BIL;39461
BIL;39462
BIL;39463
SLC;39464
SLC;39465
SLC;39466
BZN;39467
BZN;39468
BZN;39469
SLC;39470
SLC;39471
SLC;39472
SLC;39473
SLC;39474
DFW;39475
DFW;39476
DFW;39477
BIL;39478
BIL;39479
BIL;39480
SLC;39481
SLC;39482
SHV;39483
SHV;39484
SHV;39485
TUS;39486
TUS;39487
TUS;39488
DFW;39489
DFW;39490
DFW;39491
SLC;39492
CRP;39493
CRP;39494
CRP;39495
SAN;39496
SAN;39497
DFW;39498
DFW;39499
DFW;39500
JAN;39501
JAN;39502
JAN;39503
MSO;39504
MSO;39505
MSO;39506
SLC;39507
SLC;39508
DFW;39509
DFW;39510
DFW;39511
SLC;39512
XNA;39513
SAN;39514
SAN;39515
SLC;39516
DFW;39517
SLC;39518
SLC;39519
CVG;39520
CVG;39521
IDA;39522
DFW;39523
DFW;39524
SLC;39525
SLC;39526
SLC;39527
IDA;39528
IDA;39529
IDA;39530
SLC;39531
SLC;39532
SLC;39533
XNA;39534
XNA;39535
SBA;39536
SBA;39537
SBA;39538
GPT;39539
GPT;39540
GPT;39541
SBA;39542
SBA;39543
SBA;39544
SLC;39545
SLC;39546
SLC;39547
DFW;39548
DFW;39549
DFW;39550
SLC;39551
SLC;39552
SLC;39553
PNS;39554
PNS;39555
PNS;39556
DFW;39557
DFW;39558
DFW;39559
SLC;39560
SLC;39561
SLC;39562
CID;39563
CID;39564
CID;39565
DFW;39566
ABI;39567
ABI;39568
ABI;39569
DFW;39570
DFW;39571
DFW;39572
SEA;39573
SEA;39574
SLC;39575
SLC;39576
SEA;39577
SEA;39578
SEA;39579
SLC;39580
SLC;39581
SLC;39582
CMH;39583
CMH;39584
CMH;39585
SEA;39586
MIA;39587
MIA;39588
MIA;39589
DEN;39590
DEN;39591
JAC;39592
SLC;39593
SLC;39594
SLC;39595
FNT;39596
FNT;39597
FNT;39598
SEA;39599
SEA;39600
ORD;39601
ORD;39602
ORD;39603
ORD;39604
SFO;39605
SFO;39606
SFO;39607
SLC;39608
SLC;39609
SFO;39610
SFO;39611
SLC;39612
ORD;39613
ORD;39614
ORD;39615
SFO;39616
SFO;39617
CID;39618
CID;39619
CID;39620
MSO;39621
MSO;39622
SLC;39623
SLC;39624
ORD;39625
ORD;39626
PHX;39627
TYS;39628
TYS;39629
TYS;39630
ORD;39631
ORD;39632
ORD;39633
SFO;39634
SFO;39635
SFO;39636
SLC;39637
SLC;39638
SLC;39639
ORD;39640
ORD;39641
ORD;39642
IAH;39643
IAH;39644
IAH;39645
SLC;39646
SLC;39647
SLC;39648
ICT;39649
ICT;39650
ICT;39651
SFO;39652
SLC;39653
IND;39654
IND;39655
IND;39656
MSP;39657
SLC;39658
ORD;39659
ORD;39660
ORD;39661
SFO;39662
SFO;39663
SFO;39664
ORD;39665
ORD;39666
BZN;39667
BZN;39668
SLC;39669
SLC;39670
ORD;39671
ORD;39672
DEN;39673
SLC;39674
SLC;39675
SLC;39676
ICT;39677
ICT;39678
SJC;39679
SJC;39680
SJC;39681
SLC;39682
SLC;39683
SLC;39684
MEM;39685
MEM;39686
COS;39687
COS;39688
COS;39689
SLC;39690
SLC;39691
MLI;39692
MLI;39693
MLI;39694
SJC;39695
SJC;39696
SLC;39697
SLC;39698
ORD;39699
ORD;39700
ORD;39701
SLC;39702
SLC;39703
MLI;39704
MLI;39705
MLI;39706
SJC;39707
SJC;39708
SJC;39709
SLC;39710
SLC;39711
SLC;39712
SLC;39713
ORD;39714
ORD;39715
ORD;39716
MSP;39717
MSP;39718
MSP;39719
ORD;39720
ORD;39721
ORD;39722
ORD;39723
ORD;39724
OMA;39725
OMA;39726
SGF;39727
SGF;39728
SGF;39729
ORD;39730
ORD;39731
ORD;39732
CPR;39733
CPR;39734
CPR;39735
SLC;39736
SLC;39737
DCA;39738
DCA;39739
BOI;39740
BOI;39741
SLC;39742
SLC;39743
SLC;39744
CVG;39745
CVG;39746
ORD;39747
ORD;39748
ORD;39749
SLC;39750
ORD;39751
ORD;39752
ORD;39753
SLC;39754
SLC;39755
SMF;39756
SMF;39757
BNA;39758
BNA;39759
BNA;39760
MCI;39761
MCI;39762
ORD;39763
ORD;39764
ORD;39765
SLC;39766
SMF;39767
SMF;39768
SGF;39769
SGF;39770
SGF;39771
BMI;39772
BMI;39773
BMI;39774
SLC;39775
SMF;39776
XNA;39777
SLC;39778
SLC;39779
SLC;39780
JFK;39781
JFK;39782
JFK;39783
SNA;39784
ORD;39785
ORD;39786
ORD;39787
ORD;39788
ORD;39789
ORD;39790
BMI;39791
BMI;39792
SLC;39793
SLC;39794
SLC;39795
SNA;39796
SNA;39797
SNA;39798
ORD;39799
ORD;39800
ORD;39801
ORD;39802
ORD;39803
LIT;39804
LIT;39805
LIT;39806
ORD;39807
ORD;39808
ORD;39809
MSN;39810
MSN;39811
MSN;39812
MEM;39813
MEM;39814
SLC;39815
SLC;39816
SLC;39817
ORD;39818
ORD;39819
ORD;39820
GRB;39821
GRB;39822
ORD;39823
ORD;39824
ORD;39825
ORD;39826
ORD;39827
ORD;39828
GJT;39829
GJT;39830
SLC;39831
SLC;39832
ORD;39833
ORD;39834
LIT;39835
LIT;39836
PIA;39837
PIA;39838
PIA;39839
ORD;39840
ORD;39841
ORD;39842
STL;39843
STL;39844
STL;39845
ORD;39846
ORD;39847
ORD;39848
LIT;39849
LIT;39850
LIT;39851
BWI;39852
BWI;39853
BWI;39854
SLC;39855
SLC;39856
SLC;39857
ORD;39858
ORD;39859
ORD;39860
SJC;39861
SJC;39862
ORD;39863
ORD;39864
ORD;39865
SLC;39866
ORD;39867
ORD;39868
ORD;39869
IAH;39870
IAH;39871
SLC;39872
SLC;39873
MSN;39874
MSN;39875
MSN;39876
ORD;39877
ORD;39878
MIA;39879
MIA;39880
MIA;39881
COS;39882
MKE;39883
MKE;39884
MKE;39885
ORD;39886
ORD;39887
ORD;39888
IDA;39889
IDA;39890
IDA;39891
SLC;39892
ORD;39893
ORD;39894
ORD;39895
SLC;39896
SLC;39897
SLC;39898
ORD;39899
ORD;39900
ORD;39901
MSO;39902
MSO;39903
MSO;39904
SLC;39905
SLC;39906
SLC;39907
OKC;39908
OKC;39909
OKC;39910
SLC;39911
ORD;39912
ORD;39913
ORD;39914
GRR;39915
GRR;39916
GRR;39917
ORD;39918
ORD;39919
ORD;39920
GTF;39921
GTF;39922
GTF;39923
SDF;39924
SDF;39925
SDF;39926
ABQ;39927
SLC;39928
SLC;39929
SLC;39930
ORD;39931
ORD;39932
ORD;39933
HLN;39934
HLN;39935
HLN;39936
SLC;39937
SLC;39938
SLC;39939
ICT;39940
ICT;39941
ICT;39942
EVV;39943
EVV;39944
EVV;39945
BOI;39946
BOI;39947
BOI;39948
SLC;39949
SLC;39950
ABQ;39951
ABQ;39952
ABQ;39953
SLC;39954
SLC;39955
SLC;39956
ORD;39957
ORD;39958
ORD;39959
JAC;39960
JAC;39961
JAC;39962
RST;39963
