iata;airport;city;state;lat;lon
PCZ;Waupaca Municipal;Waupaca;WI;4433368778;-8901549861
PDC;Prairie Du Chien Municipal;Prairie Du Chien;WI;4301928889;-9112374722
PDK;Dekalb-Peachtree;Atlanta;GA;3387560444;-8430196778
PDT;Eastern Oregon Regional At Pendleton;Pendleton;OR;4569505556;-1188414444
PDX;Portland Intl;Portland;OR;4558872222;-1225975
PEA;Pella Municipal;Pella;IA;4140006667;-9294588333
PEC;Pelican SPB;Pelican;AK;5795517222;-1362362733
PEO;Penn Yan;Penn Yan;NY;4263813556;-7705306083
PEQ;Pecos Municipal;Pecos City;TX;313823575;-1035107017
PEZ;Pleasanton Municipal;Pleasanton;TX;2895419444;-9851998917
PFN;Panama City-Bay County International;Panama City;FL;3021208333;-8568280556
PGA;Page Municipal;Page;AZ;3692611111;-1114483611
PGD;Charlotte County;Punta Gorda;FL;2692019444;-8199052778
PGM;Port Graham;Port Graham;AK;5934825944;-1518315389
PGR;Kirk;Paragould;AR;3606352944;-9050986028
PGV;Pitt-Greenville;Greenville;NC;3563523944;-7738532028
PHD;Harry Clever;New Philadelphia;OH;4047091667;-8141975
PHF;Newport News/Williamsburg International;Newport News;VA;3713189556;-764929875
PHG;Phillipsburg Municipal;Phillipsburg;KS;3973530556;-9931741667
PHH;Andrews Municipal;Andrews;SC;3345169472;-7952620111
PHK;Palm Beach County Glades;Pahokee;FL;2678503861;-8069335528
PHL;Philadelphia Intl;Philadelphia;PA;3987195278;-7524114083
PHN;St Clair County International;Port Huron;MI;4291095778;-8252886139
PHO;Point Hope;Point Hope;AK;6834877417;-1667993086
PHP;Philip;Philip;SD;4404862722;-1015990603
PHT;Henry County;Paris;TN;3633822472;-8838287861
PHX;Phoenix Sky Harbor International;Phoenix;AZ;3343416667;-1120080556
PIA;Greater Peoria Regional;Peoria;IL;4066424333;-8969330556
PIB;Hattiesburg-Laurel Regional;Hattiesburg-Laurel;MS;3146714944;-8933705778
PIE;St. Petersburg-Clearwater International;St. Petersburg;FL;2791076333;-8268743944
PIH;Pocatello Regional;Pocatello;ID;4291130556;-1125958611
PIL;Port Isabel-Cameron County;Port Isabel;TX;2616621;-9734588611
PIM;Callaway Gardens-Harris County;Pine Mountain;GA;3284069444;-8488244444
PIR;Pierre Regional;Pierre;SD;4438267694;-100285965
PIT;Pittsburgh International;Pittsburgh;PA;4049146583;-8023287083
PIZ;Point Lay Dew Station;Point Lay;AK;69732875;-1630053417
PJY;Pinckneyville-Duquoin;Pinckneyville-Duquoin;IL;3797788417;-8936044889
PKA;Napaskiak;Napaskiak;AK;6070369056;-1617767367
PKB;Wood Cty/Gill Robb Wilson;Parkersburg;WV;3934510333;-8143920194
PKD;Park Rapids Municipal;Park Rapids;MN;4690062583;-9507313278
PKF;Park Falls Municipal;Park Falls;WI;4595502361;-9042441806
PLB;Clinton Cty;Plattsburgh;NY;4468751861;-7352452306
PLD;Portland Municipal;Portland;IN;4045076167;-8499007917
PLN;Pellston Regional  of Emmet County;Pellston;MI;455709275;-84796715
PLR;St Clair County;Pell City;AL;3355883333;-8624905556
PMB;Pembina Municipal;Pembina;ND;489425;-9724083333
PMD;Palmdale Production Flight;Palmdale;CA;3462938889;-1180845528
PMH;Greater Portsmouth Regional;Portsmouth;OH;3884047;-8284731361
PMP;Pompano Beach Airpark;Pompano Beach;FL;2624713889;-8011105556
PMV;Plattsmouth Municipal;Plattsmouth;NE;4095025;-9591788889
PMX;Metropolitan;Palmer;MA;4222328722;-7231138694
PMZ;Plymouth Municipal;Plymouth;NC;3580843944;-7675927694
PNA;Ralph Wenz;Pinedale;WY;4279549917;-1098070944
PNC;Ponca City Municipal;Ponca City;OK;3673058417;-9709976833
PNE;Northeast Philadelphia;Philadelphia;PA;4008194417;-7501058667
PNM;Princeton Municipal;Princeton;MN;4555986778;-9360821611
PNN;Princeton Municipal;Princeton;ME;4520066667;-6756438889
PNP;Pilot Point;Pilot Point;AK;5758038056;-1575674444
PNS;Pensacola Regional;Pensacola;FL;3047330556;-8718744444
POC;Brackett;La Verne;CA;3409164833;-1177817803
POF;Poplar Bluff Municipal;Poplar Bluff;MO;3677394444;-9032484722
POH;Pocahontas Municipal;Pocahontas;IA;4274280556;-9464730556
POU;Dutchess Cty;Poughkeepsie;NY;4162661111;-7388411111
POY;Powell Muni;Powell;WY;4486797222;-108793
PPA;Perry Lefors;Pampa;TX;3561298806;-1009962608
PPC;Prospect Creek;Prospect Creek;AK;6681288139;-1506437925
PPF;Tri City;Parsons;KS;3733125778;-9550900667
PPG;Pago Pago International;Pago Pago;AS;1433102278;-1707105258
PPO;La Porte Municipal;La Porte;IN;4157276194;-8673413139
PPQ;Pittsfield Penstone Municipal;Pittsfield;IL;3963885556;-9077843111
PQI;Northern Maine Regional;Presque Isle;ME;4668896;-6804479972
PQL;Trent Lott International;Pascagoula;MS;3046278111;-8852922778
PQN;Pipestone Municipal;Pipestone;MN;4398330333;-9630031083
PR03;Fajardo Harbor Seaplane Base;Fajardo;PR;18339675;-6562460583
PRB;Paso Robles Municipal;Paso Robles;CA;3567288611;-1206270558
PRC;Ernest A. Love;Prescott;AZ;3465447222;-1124195833
PRG;Edgar County;Paris;IL;3970015944;-8766961861
PRN;Greenville Municipal;Greenville;AL;3184540222;-8661044583
PRO;Perry Municipal;Perry;IA;4182801306;-9415990361
PRX;Cox;Paris;TX;3363660667;-9545073194
PSB;Mid-State;Philipsburg;PA;4088439139;-7808734167
PSC;Tri-Cities;Pasco;WA;4626468028;-1191190292
PSE;Mercedita;Ponce;PR;1800830278;-6656301194
PSF;Pittsfield Municipal;Pittsfield;MA;4242684667;-7329292806
PSG;James C. Johnson Petersburg;Petersburg;AK;5680165194;-1329452781
PSK;New River Valley;Dublin;VA;3713734528;-8067848167
PSM;Pease International Tradeport;Portsmouth;NH;4307795889;-7082327333
PSN;Palestine Municipal;Palestine;TX;3177969444;-9570630556
PSP;Palm Springs International;Palm Springs;CA;3382921556;-1165062531
PSX;Palacios Municipal;Palacios;TX;2872751778;-962509675
PTB;Dinwiddie County;Petersburg;VA;3718375833;-7750738889
PTD;Potsdam Muni-Damon;Potsdam;NY;4467666917;-7494844639
PTH;Port Heiden;Port Heiden;AK;5695943333;-1586318208
PTK;Oakland-Pontiac;Pontiac;MI;4266520389;-8341870917
PTN;Harry P. Williams Memorial;Patterson;LA;2971081917;-9133971778
PTS;Atkinson Municipal;Pittsburg;KS;3744855556;-9473133333
PTT;Pratt Industrial;Pratt;KS;377000175;-987462025
PTU;Platinum;Platinum;AK;5901135611;-1618196661
PTV;Porterville Municipal;Porterville;CA;3602960778;-1190627311
PTW;Pottstown Limerick;Pottstown;PA;4023957167;-7555662528
PUB;Pueblo Memorial;Pueblo;CO;3828908722;-1044965722
PUC;Carbon County;Price;UT;3961391556;-1107514183
PUW;Pullman/Moscow Regional;Pullman/Moscow,ID;WA;4674386111;-1171095833
PVB;Platteville Municipal;Platteville;WI;4268935583;-9044439278
PVC;Provincetown Municipal;Provincetown;MA;4207199833;-7022137667
PVD;Theodore F Green State;Providence;RI;4172399917;-7142822111
PVF;Placerville;Placerville;CA;3872421806;-120753325
PVG;Hampton Roads Executive;Portsmouth;VA;3678014889;-7644883472
PVJ;Pauls Valley Municipal;Pauls Valley;OK;3471105361;-9722321694
PVU;Provo Muni;Provo;UT;4021919444;-1117233611
PVW;Hale County;Plainview;TX;3416814722;-1017173361
PWA;Wiley Post;Oklahoma City;OK;3553455;-9764721556
PWC;Pine River Regional;Pine River;MN;467247875;-943817
PWD;Sher-Wood;Plentywood;MT;4879030583;-104533845
PWG;McGregor Exectuive;Waco;TX;3148491667;-9731652778
PWK;Palwaukee;Chicago/Wheeling/Prospect Heights;IL;4211418083;-8790148083
PWM;Portland International Jetport;Portland;ME;4364616667;-7030875
PWT;Bremerton National;Bremerton;WA;4749275361;-1227624286
PXE;Perry-Houston Couty;Perry;GA;3251058333;-8376733333
PYG;Pageland;Pageland;SC;3474213889;-8034519444
PYM;Plymouth Municipal;Plymouth;MA;4190902444;-7072878778
PYX;Perryton Ochiltree County;Perryton;TX;3641200333;-1007517883
PZQ;Presque Isle County;Rogers City;MI;4540709667;-8381288556
Q00;Littlefield Municipal;Littlefield;TX;3392395306;-1023866831
Q06;City of Tulia/Swisher County Municipal;Tulia;TX;3456682472;-1017814611
Q14;San Juan Pueblo;Espanola;NM;3602502306;-1060464114
Q16;Reserve;Reserve;NM;3370005472;-1088506214
Q17;Boonville;Boonville;CA;390126775;-1233827864
Q21;Brownsville;Brownsville;CA;3945544417;-1212913511
Q24;Levelland Municipal;Levelland;TX;3354980833;-1023727333
Q25;Dinsmore;Dinsmore;CA;4049291944;-1235997589
Q26;Terry County;Brownfield;TX;33173675;-1021926208
Q31;Sequoia;Visalia;CA;3644856139;-1193190056
Q34;Portales Municipal;Portales;NM;3414547222;-1034103333
Q35;Springerville Babbitt;Springerville;AZ;341286575;-1093114756
Q37;Carrizozo Municipal;Carrizozo;NM;3364886139;-105895685
Q41;Floydada Municipal;Floydada;TX;3400230056;-101330435
Q42;Springer Municipal;Springer;NM;3632697806;-1046197117
Q44;Beaver Municipal;Beaver;OK;3679891472;-1005298708
Q49;Firebaugh;Firebaugh;CA;3685998861;-1204644675
Q53;Franklin;Franklin;CA;3830491306;-1214296736
Q55;Dimmitt Municipal;Dimmitt;TX;3456673556;-1023226947
Q58;Santa Rosa Municipal;Santa Rosa;NM;3493442472;-104643065
Q61;Georgetown;Georgetown;CA;3892111389;-1208647944
Q68;Pine Mountain Lake;Groveland;CA;3786166667;-1201778889
Q72;Hayfork;Hayfork;CA;4054708833;-1231816953
Q84;Mendota;Mendota;CA;3675800528;-1203712794
Q88;Paradise Skypark;Paradise;CA;3970960639;-1216163617
Q94;Rio Linda;Rio Linda;CA;3867601389;-1214455092
Q95;Ruth;Ruth;CA;4021125917;-1232975231
Q99;South County  of Santa Clara Co;San Martin;CA;3708158611;-1215968056
RAC;John H Batten;Racine;WI;4276119139;-8781389806
RAL;Riverside Municipal;Riverside;CA;3395187528;-1174451017
RAP;Rapid City Regional;Rapid City;SD;4404532139;-1030573708
RBD;Redbird;Dallas;TX;3268086111;-9686819444
RBE;Bassett Municipal;Bassett;NE;4256966667;-9956836111
RBG;Roseburg Regional;Roseburg;OR;4323878306;-1233558617
RBL;Red Bluff Municipal;Red Bluff;CA;4015065667;-1222522903
RBW;Walterboro Municipal;Walterboro;SC;3292052778;-8064125
RBY;Ruby;Ruby;AK;6472721556;-1554698886
RCA;Ellsworth AFB;NA;NA;44145094;-103103567
RCR;Fulton County;Rochester;IN;4106554833;-8618170444
RCX;Rusk County;Ladysmith;WI;4549825694;-9100186361
RDD;Redding Municipal;Redding;CA;4050898361;-1222934019
RDG;Reading Muni,Gen Carl A Spaatz;Reading;PA;403785;-7596525
RDK;Red Oak Municipal;Red Oak;IA;4101052778;-9525986111
RDM;Roberts;Redmond;OR;4425406722;-1211499633
RDR;Grand Forks AFB;NA;NA;47961167;-97401167
RDU;Raleigh-Durham International;Raleigh;NC;3587763889;-7878747222
RDV;Red Devil;Red Devil;AK;6178764333;-1573479344
RED;Red Lodge;Red Lodge;MT;4518744472;-1092673778
RFD;Greater Rockford;Rockford;IL;4219536389;-8909721111
RFG;Refugio-Rooke;Refugio;TX;2829361694;-9732304833
RGK;Red Wing Municipal;Red Wing;MN;4458935611;-9248496889
RHI;Rhinelander-Oneida County;Rhinelander;WI;4563119306;-8946745361
RHV;Reid-Hillview of Santa Clara Co;San Jose;CA;3733287306;-1218197947
RIC;Richmond International;Richmond;VA;3750516667;-7731966667
RID;Richmond Municipal;Richmond;IN;3975721528;-8484282
RIF;Richfield Muni;Richfield;UT;3873643611;-1120989444
RIL;Garfield County Regional;Rifle;CO;39526315;-1077269403
RIU;Rancho Murieta;Rancho Murieta;CA;384887975;-1211024447
RIV;March;Riverside;CA;3388057333;-1172594836
RIW;Riverton Regional;Riverton;WY;43064235;-1084598411
RKD;Knox County Regional;Rockland;ME;4406008333;-6909925
RKP;Aransas County;Rockport;TX;2808677778;-9704461111
RKR;Robert S Kerr;Poteau;OK;3502162639;-946212525
RKS;Rock Springs-Sweetwater County;Rock Springs;WY;415942175;-1090651928
RKW;Rockwood Municipal;Rockwood;TN;35922295;-8468966278
RLD;Richland;Richland;WA;46305635;-1193041853
RME;Griffis Airpark;Rome;NY;4323379861;-7540703333
RMG;Richard B Russell;Rome;GA;3435060111;-8515801389
RMP;Rampart;Rampart;AK;6550786222;-1501428047
RMY;Brooks;Marshall;MI;4225118111;-849554525
RNC;Warren County Memorial;McMinnville;TN;3569870944;-8584381722
RNH;New Richmond Municipal;New Richmond;WI;4514831139;-9253806139
RNM;Ramona;Ramona;CA;33038905;-1169136392
RNO;Reno/Tahoe International;Reno;NV;3949857611;-1197680647
RNT;Renton Municipal;Renton;WA;4749313889;-12221575
RNV;Cleveland Municipal;Cleveland;MS;3376114056;-9075787528
ROA;Roanoke Regional/ Woodrum;Roanoke;VA;3732546833;-7997542833
ROC;Greater Rochester Int'l;Rochester;NY;4311886611;-7767238389
ROG;Rogers Municipal-Carter;Rogers;AR;3637229667;-9410686972
ROP;Prachinburi;NA;NA;14078333;101378334
ROR;Babelthoup/Koror;NA;NA;7367222;134544167
ROS;Rush City Regional;Rush City;MN;4569801389;-9295298972
ROW;Roswell Industrial Air Center;Roswell;NM;3330155556;-1045305556
ROX;Roseau Municipal;Roseau;MN;4885603806;-9569703861
RPB;Belleville Municipal;Belleville;KS;3981790861;-97659625
RPD;Rice Lake Regional-Carl's;Rice Lake;WI;4541809056;-9177365194
RPX;Roundup;Roundup;MT;4647357528;-1085576333
RQB;Roben-Hood;Big Rapids;MI;4372263278;-8550407333
RQE;Window Rock;Window Rock;AZ;3565205556;-1090673889
RRL;Merrill Municipal;Merrill;WI;4519927083;-8971143389
RRT;Warroad Intl Swede Carlson;Warroad;MN;4894138889;-9534838889
RSH;Russian Mission;Russian Mission;AK;6177967583;-1613194772
RSL;Russell Municipal;Russell;KS;3887212222;-9881177611
RSN;Ruston Regional;Ruston;LA;3251444444;-9258833333
RST;Rochester International;Rochester;MN;4390882639;-9249798722
RSV;Robinson Municipal;Robinson;IL;3901604222;-87649775
RSW;Southwest Florida International;Ft. Myers;FL;2653616667;-8175516667
RTN;Raton Municipal/Crews;Raton;NM;3674152778;-1045021833
RUE;Russellville Municipal;Russellville;AR;3525914667;-9309326611
RUG;Rugby Municipal;Rugby;ND;4839035917;-1000242739
RUQ;Rowan County;Salisbury;NC;3564588583;-8052029306
RUT;Rutland State;Rutland;VT;4352990694;-72949615
RVJ;Reidsville;Reidsville;GA;3205897222;-8215172222
RVL;Mifflin Cty;Reedsville;PA;4067737417;-7762682833
RVN;Hawkins County;Rogersville;TN;3645757917;-8288503722
RVS;Richard Lloyd Jones, Jr.;Tulsa;OK;360396275;-95984635
RWF;Redwood Falls Muni;Redwood Falls;MN;4454720389;-95082255
RWI;Rocky Mount Wilson;Rocky Mount;NC;3585498861;-7789295611
RWL;Rawlins Muni;Rawlins;WY;418055975;-10719994
RWN;Arens;Winamac;IN;4109226306;-8661287111
RXE;Rexburg-Madison County;Rexburg;ID;4383391139;-111805105
RYN;Ryan;Tucson;AZ;3214308333;-1111728611
RYV;Watertown Municipal;Watertown;WI;4316963222;-8872321222
RYY;Cobb County-McCollum;Marietta;GA;3401315611;-8459854472
RZL;Jasper County;Rensselaer;IN;4094789861;-8718257944
RZN;Burnett County;Siren;WI;458227275;-9237250083
RZT;Ross County;Chillicothe;OH;3944136778;-8302251556
RZZ;Halifax County;Roanoke Rapids;NC;3643945583;-7770934139
S01;Conrad;Conrad;MT;4816863889;-1119764722
S03;Ashland Muni-Sumner Parker;Ashland;OR;4219028361;-1226606283
S05;Bandon State;Bandon;OR;4308733083;-1244095578
S07;Bend Muni;Bend;OR;4409483333;-1212006389
S10;Chelan Muni;Chelan;WA;4786597139;-1199427053
S12;Albany Municipal;Albany;OR;4463781639;-1230594486
S18;Forks;Forks;WA;4794146583;-1243929867
S21;Sunriver;Sunriver;OR;4387633333;-1214530556
S23;Ione Municipal;Ione;WA;4870727528;-1174126036
S24;Sandusky Co;Fremont;OH;4129570556;-8303723056
S25;Watford City Municipal;Watford City;ND;4779569972;-1032536992
S27;Kalispell City;Kalispell;MT;4817856944;-1143037408
S28;International Peace Garden;Dunseith;ND;4899778194;-1000434589
S30;Lebanon State;Lebanon;OR;44529845;-1229295336
S31;Lopez Island;Lopez;WA;4848259944;-1229368444
S32;Cooperstown Municipal;Cooperstown;ND;4742277361;-9810587139
S33;City-County;Madras;OR;4466623139;-1211631
S34;Plains;Plains;MT;4747243611;-114900135
S39;Prineville;Prineville;OR;4428699389;-1209038328
S40;Prosser;Prosser;WA;46212355;-1197928122
S43;Harvey;Snohomish;WA;4790815306;-1221054072
S45;Siletz Bay State;Siletz Bay (Gleneden Beach);OR;4487761139;-1240284472
S47;Tillamook;Tillamook;OR;4541824194;-1238143839
S50;Auburn Municipal;Auburn;WA;4732815583;-1222265092
S52;Methow Valley State;Winthrop;WA;4842070056;-1201470264
S59;Libby;Libby;MT;4828384528;-1154902453
S60;Kenmore Air Harbor Inc;Kenmore;WA;4775482;-1222592931
S64;Stanford;Stanford;MT;4714718944;-1102299289
S66;Homedale Municipal;Homedale;ID;4361488056;-1169215372
S67;Nampa Muni;Nampa;ID;4358133333;-1165230556
S68;Orofino Municipal;Orofino;ID;4649129139;-1162768061
S69;Lincoln;Lincoln;MT;4697494083;-1126447606
S70;Othello Muni;Othello;WA;4679486278;-1190802875
S71;Edgar G Obie;Chinook;MT;4859194444;-1092488889
S72;St Maries Municipal;St Maries;ID;4732768722;-1165773906
S73;Kamiah Municipal;Kamiah;ID;4621934028;-1160134736
S80;Idaho County;Grangeville;ID;4594255806;-1161234158
S83;Shoshone County;Kellogg;ID;4754769889;-1161885008
S85;Big Sky;Culbertson;MT;4815333333;-1045038889
S87;Weiser Municipal;Weiser;ID;4420683056;-1169623869
S89;Craigmont Municipal;Craigmont;ID;4624710917;-1164801447
S93;Cle Elum Municipal;Cle Elum;WA;4718317583;-120884525
S94;Whitman County Memorial;Colfax;WA;468584975;-1174137964
S97;Anderson;Brewster;WA;4810486806;-1197206128
SAA;Shively;Saratoga;WY;4144485944;-1068235264
SAC;Sacramento Executive;Sacramento;CA;3851252389;-1214934689
SAD;Safford Regional;Safford;AZ;3285331278;-1096349708
SAF;Santa Fe Municipal;Santa Fe;NM;3561677778;-1060881389
SAN;San Diego International-Lindbergh;San Diego;CA;3273355611;-1171896567
SAR;Sparta Community-Hunter;Sparta;IL;3814893833;-8969870972
SAT;San Antonio International;San Antonio;TX;2953369444;-9846977778
SAV;Savannah International;Savannah;GA;3212758333;-8120213889
SAW;Sawyer;Gwinn;MI;4635361111;-8739583222
SAZ;Staples Municipal;Staples;MN;4638087944;-9480660167
SBA;Santa Barbara Municipal;Santa Barbara;CA;3442621194;-1198403733
SBD;San Bernardino International;San Bernardino;CA;3409535361;-1172348742
SBM;Sheboygan County Memorial;Sheboygan;WI;4376949444;-8785158944
SBN;South Bend Regional;South Bend;IN;4170895361;-8631847417
SBO;Emanuel County;Swainsboro;GA;3260825;-8236869444
SBP;San Luis Obispo Co-McChesney;San Luis Obispo;CA;3523705806;-1206423931
SBS;Steamboat Springs;Steamboat Springs;CO;4051625944;-1068663006
SBU;Blue Earth Municipal;Blue Earth;MN;4359534389;-9409284833
SBX;Shelby;Shelby;MT;4854125278;-1118720722
SBY;Salisbury-Ocean City: Wicomico Regional;Salisbury;MD;3834052611;-7551028806
SCB;Scribner State;Scribner;NE;4161033333;-9662986111
SCC;Deadhorse;Deadhorse;AK;7019475583;-1484651608
SCD;Merkel Field Sylacauga Municipal;Sylacauga;AL;3317183583;-8630553778
SCE;University Park;NA;NA;40851206;-77846302
SCH;Schenectady Cty;Schenectady;NY;4285245556;-739288675
SCK;Stockton Metro;Stockton;CA;3789426694;-1212386203
SCM;Scammon Bay;Scammon Bay;AK;6184454111;-1655737492
SCX;Scott Municipal;Oneida;TN;3645569444;-8458575
SD07;Bison Municipal;Bison;SD;4551859778;-1024671042
SD10;Canton Municipal;Canton;SD;4330888889;-96571
SD12;Wilder;De Smet;SD;4443080278;-9756118861
SD16;Eureka Municipal;Eureka;SD;4579998111;-996420625
SD18;Flandreau Municipal;Flandreau;SD;4400386056;-9659310139
SD22;Hoven Municipal;Hoven;SD;4525755861;-9979783944
SD28;McLaughlin Municipal;McLaughlin;SD;4579680833;-1007842503
SD32;Murdo Municipal;Murdo;SD;4385165639;-1007120811
SD33;Parkston Municipal;Parkston;SD;4337915361;-9797118278
SD34;Presho Municipal;Presho;SD;4390637833;-1000370669
SDA;Shenandoah Municipal;Shenandoah;IA;4075148167;-9541347222
SDF;Louisville International-Standiford;Louisville;KY;3817438889;-85736
SDL;Scottsdale;Scottsdale;AZ;33622875;-1119105333
SDM;Brown  Municipal;San Diego;CA;3257230556;-11698025
SDP;Sand Point Municipal;Sand Point;AK;5531502778;-1605176944
SDY;Sidney-Richland Municipal;Sidney;MT;4770685778;-1041925544
SEA;Seattle-Tacoma Intl;Seattle;WA;4744898194;-1223093131
SEE;Gillespie;San Diego (El Cajon);CA;3282623111;-1169724497
SEF;Sebring  And Industrial Park;Sebring;FL;2745640278;-813424
SEG;Penn Valley;Selinsgrove;PA;4082052917;-7686377611
SEM;Craig;Selma;AL;3234394667;-8698780333
SEP;Clark Field Municipal;Stephenville;TX;3221532333;-9817766722
SER;Freeman Municipal;Seymour;IN;3892355361;-8590736556
SET;St Charles County Smart;St Charles;MO;3892969444;-9042996111
SEZ;Sedona;Sedona;AZ;3484862889;-1117884614
SFB;Orlando Sanford;Orlando;FL;2877764;-8123748944
SFD;Bob Wiley;Winner;SD;4339058278;-9984256194
SFF;Felts;Spokane;WA;4768281806;-1173225583
SFM;Sanford Regional;Sanford;ME;4339386111;-7070800028
SFO;San Francisco International;San Francisco;CA;3761900194;-1223748433
SFQ;Suffolk Municipal;Suffolk;VA;3668235361;-7660187333
SFY;Tri-Township;Savanna;IL;4204581972;-9010760056
SFZ;North Central State;Pawtucket;RI;4192076333;-7149138139
SGF;Springfield-Branson Regional;Springfield;MO;3724432611;-9338685806
SGH;Springfield-Beckley Municipal;Springfield;OH;3984028194;-8384015056
SGJ;St. Augustine;St. Augustine;FL;2995925;-8133975
SGR;Sugar Land Municipal/Hull;Houston;TX;2962225306;-9565652889
SGS;South St.Paul Municipal;South St Paul;MN;4485713278;-9303285389
SGT;Stuttgart Municipal;Stuttgart;AR;3460054;-9157457417
SGU;St George Muni;St George;UT;3709058333;-1135930556
SGY;Skagway;Skagway;AK;5946006194;-1353156636
SHD;Shenandoah Valley Regional;Staunton/Harrisonburg;VA;3826384333;-7889643806
SHG;Shungnak;Shungnak;AK;6688916556;-1571505119
SHH;Shishmaref;Shishmaref;AK;6624956861;-1660895589
SHL;Sheldon Municipal;Sheldon;IA;4320839361;-9583343306
SHN;Sanderson;Shelton;WA;4723355556;-1231475556
SHR;Sheridan County;Sheridan;WY;4476919556;-1069802794
SHV;Shreveport Regional;Shreveport;LA;324466275;-9382559833
SHX;Shageluk;Shageluk;AK;6269511944;-1595690614
SIG;Fernando Luis Ribas Dominicci;San Juan;PR;1845675;-6609883333
SIK;Sikeston Memorial Municipal;Sikeston;MO;3689888889;-8956175
SIT;Sitka;Sitka;AK;5704713806;-1353615983
SIV;Sullivan County;Sullivan;IN;391147125;-8744832917
SIY;Siskiyou County;Montague;CA;4178144167;-1224681094
SJC;San Jose International;San Jose;CA;3736186194;-1219290089
SJN;St Johns Industrial Air Park;St Johns;AZ;3451855556;-10937875
SJT;San Angelo Regional /Mathis;San Angelo;TX;3135775;-1004963056
SJU;Luis Munoz Marin International;San Juan;PR;1843941667;-6600183333
SJX;Beaver Island;St James;MI;4569227778;-8556630556
SKA;Fairchild AFB;NA;NA;47615058;-117655803
SKI;Sac City Municipal;Sac City;IA;4237908333;-9497958333
SKW;Skwentna;Skwentna;AK;61965295;-1511913661
SKX;Taos Municipal;Taos;NM;3645819;-1056724289
SLB;Storm Lake Municipal;Storm Lake;IA;4259719444;-9524066667
SLC;Salt Lake City Intl;Salt Lake City;UT;4078838778;-1119777731
SLE;McNary Fld;Salem;OR;4490952778;-1230025
SLG;Smith;Siloam Springs;AR;3619060778;-9449088306
SLK;Adirondack;Saranac Lake;NY;4438531;-7420618472
SLN;Salina Municipal;Salina;KS;387914825;-9765060333
SLO;Salem-Leckrone;Salem;IL;3864287222;-8896418528
SLQ;Sleetmute;Sleetmute;AK;6170931139;-1571557008
SLR;Sulphur Springs Municipal;Sulphur Springs;TX;3315983333;-9562113889
SMD;Smith;Fort Wayne;IN;4114335389;-8515277694
SME;Somerset-Pulaski County;Somerset;KY;3705419722;-8461494139
SMF;Sacramento International;Sacramento;CA;3869542167;-1215907669
SMN;Lemhi County;Salmon;ID;4512047778;-1138820103
SMO;Santa Monica Municipal;Santa Monica;CA;3401582194;-1184512961
SMQ;Somerset;Somerville;NJ;4062599083;-7467024333
SMS;Sumter Municipal;Sumter;SC;3399569444;-803615
SMX;Santa Maria Pub/Capt G Allan Hancock;Santa Maria;CA;3489924833;-1204575825
SNA;John Wayne /Orange Co;Santa Ana;CA;3367565861;-1178682225
SNH;Savannah Hardin County;Savannah;TN;3517036;-8821587
SNK;Winston;Snyder;TX;3269338667;-1009504525
SNL;Shawnee Municipal;Shawnee;OK;3535730333;-9694282833
SNP;St. Paul;St. Paul;AK;5716733333;-1702204444
SNS;Salinas Municipal;Salinas;CA;3666279222;-1216063603
SNY;Sidney Municipal;Sidney;NE;4110133333;-1029852778
SOP;Moore County;Pinehurst/Southern Pines;NC;3523735278;-7939116944
SOV;Seldovia;Seldovia;AK;5944243917;-1517040503
SOW;Show Low Municipal;Show Low;AZ;3426527194;-1100054075
SPA;Spartanburg Downtown Memorial;Spartanburg;SC;3491572222;-819565
SPB;Scappoose Industrial Airpark;Scappoose;OR;4577250444;-1228623611
SPF;Black Hills-Clyde Ice;Spearfish;SD;4448022222;-1037768889
SPG;Albert Whitted Municipal;St. Petersburg;FL;2776511111;-8262697222
SPH;Springhill;Springhill;LA;3298316472;-9341081028
SPI;Capital;Springfield;IL;3984395194;-8967761861
SPN;Tinian International Airport;NA;NA;14996111;145621384
SPS;Sheppard AFB/Wichita Falls Municipal;Wichita Falls;TX;3398879611;-9849189333
SPW;Spencer Municipal;Spencer;IA;4316552778;-9520280556
SPX;Houston-Gulf;Houston;TX;2950836111;-9505133333
SQI;Whiteside Co;Sterling Rockfalls;IL;4174284139;-8967629028
SQL;San Carlos;San Carlos;CA;37511855;-1222495236
SRB;Upper Cumberland Regional;Sparta;TN;3605593278;-855307475
SRC;Searcy Municipal;Searcy;AR;3521194639;-91737165
SRQ;Sarasota Bradenton International;Sarasota;FL;2739533333;-8255411111
SRR;Sierra Blanca Regional;Ruidoso;NM;3346285;-1055347508
SRV;Stony River 2;Stony River;AK;61789875;-1565881861
SSF;Stinson Municipal;San Antonio;TX;293370075;-9847114056
SSI;Malcolm McKinnon;Brunswick;GA;311515925;-8139134667
SSQ;Shell Lake Municipal;Shell Lake;WI;4573138139;-9192066194
STC;St Cloud Regional;St Cloud;MN;4554532417;-9405833667
STE;Stevens Point Municipal;Stevens Point;WI;4454513556;-8953028444
STF;George M Bryan;Starkville;MS;3343381667;-8884863806
STJ;Rosecrans Memorial;St Joseph;MO;3977194444;-9490970556
STK;Crosson;Sterling;CO;406152625;-1032646556
STL;Lambert-St Louis International;St Louis;MO;3874768694;-9035998972
STP;St Paul Downtown Holman;St Paul;MN;449344725;-9305999861
STS;Sonoma Co;Santa Rosa;CA;3850897694;-1228128803
